"epoch","validation_acc"
1,0.32541887909174
2,0.459405851364136
3,0.540657106041908
4,0.552585841715336
5,0.624843543767929
6,0.659261065721512
7,0.614538668096065
8,0.664468055963516
9,0.69182613492012
10,0.732680267095566
11,0.729259520769119
12,0.76958846449852
13,0.781842201948166
14,0.74306640625
15,0.775061774253845
16,0.806415379047394
17,0.746943731606007
18,0.767952612042427
19,0.793974405527115
20,0.814213472604752
21,0.823954564332962
22,0.825215208530426
23,0.801791161298752
24,0.832036930322647
25,0.845129179954529
26,0.846099323034286
27,0.86297795176506
28,0.848843663930893
29,0.860412096977234
30,0.861597836017609
31,0.86731173992157
32,0.873244649171829
33,0.881004923582077
34,0.873817229270935
35,0.879205590486526
36,0.886014723777771
37,0.882090818881988
38,0.880707854032517
39,0.864317363500595
40,0.892817360162735
41,0.896559864282608
42,0.866188699007034
43,0.881086504459381
44,0.896612960100174
45,0.904667502641678
46,0.906034886837006
47,0.903149855136871
48,0.906003522872925
49,0.905168211460114
50,0.91122921705246
51,0.887595242261887
52,0.915084463357925
53,0.911864566802979
54,0.902270632982254
55,0.914687019586563
56,0.853167802095413
57,0.896522301435471
58,0.888680249452591
59,0.91026885509491
60,0.914230185747147
61,0.911723852157593
62,0.910847526788712
63,0.9028868496418
64,0.924274706840515
65,0.920131587982178
66,0.925689077377319
67,0.923404765129089
68,0.927306872606277
69,0.924080795049667
70,0.920757603645325
71,0.896187382936478
72,0.924744087457657
73,0.92866490483284
74,0.91859530210495
75,0.927782553434372
76,0.931071108579636
77,0.895605278015137
78,0.931115001440048
79,0.91069723367691
80,0.915268892049789
81,0.917089915275574
82,0.879229837656021
83,0.921928000450134
84,0.934691601991653
85,0.928683650493622
86,0.930411005020142
87,0.921064352989197
88,0.93337424993515
89,0.928796219825745
90,0.927835708856583
91,0.928004705905914
92,0.936810058355331
93,0.930764651298523
94,0.936049693822861
95,0.922791594266892
96,0.937295109033585
97,0.93768310546875
98,0.924815756082535
99,0.936196786165237
100,0.925861209630966
101,0.935523992776871
102,0.936096680164337
103,0.936409485340118
104,0.937623649835587
105,0.939441668987274
106,0.936928963661194
107,0.935558450222015
108,0.941456818580627
109,0.889543285965919
110,0.913128179311752
111,0.91967761516571
112,0.917815941572189
113,0.926802742481232
114,0.921023291349411
115,0.931696796417236
116,0.928345513343811
117,0.932698172330856
118,0.93193781375885
119,0.934281557798386
120,0.931740629673004
121,0.936794298887253
122,0.934663331508636
123,0.935746043920517
124,0.936884981393814
125,0.937244826555252
126,0.926280522346497
127,0.934522497653961
128,0.9366190969944
129,0.940402209758759
130,0.93532047867775
131,0.936403167247772
132,0.923505026102066
133,0.940101808309555
134,0.941531878709793
135,0.925113242864609
136,0.932895386219025
137,0.939741963148117
138,0.94216080904007
139,0.942717838287354
140,0.922053116559982
141,0.940427249670029
142,0.944116503000259
143,0.941071891784668
144,0.941140675544739
145,0.945443266630173
146,0.941694581508636
147,0.927585500478745
148,0.942085695266724
149,0.943606501817703
150,0.941538190841675
151,0.945311892032623
152,0.944053941965103
153,0.938706308603287
154,0.943741106987
155,0.947314548492432
156,0.931991076469421
157,0.921480572223663
158,0.943969452381134
159,0.939191216230392
160,0.944395023584366
161,0.941319102048874
162,0.94474863409996
163,0.922040408849716
164,0.948969894647598
165,0.94361909031868
166,0.940661829710007
167,0.93587104678154
168,0.922327935695648
169,0.93714149594307
170,0.944176107645035
171,0.947655600309372
172,0.93712602853775
173,0.91198068857193
174,0.947161239385605
175,0.94659481048584
176,0.947539865970612
177,0.948012346029282
178,0.945759391784668
179,0.942282801866531
180,0.927225130796433
181,0.949091935157776
182,0.945374393463135
183,0.94684516787529
184,0.936465775966644
185,0.943180894851685
186,0.947852766513824
187,0.946037942171097
188,0.944611036777496
189,0.943744134902954
190,0.92725076675415
191,0.944332480430603
192,0.947783881425858
193,0.95131670832634
194,0.947927898168564
195,0.94781836271286
196,0.948897951841354
197,0.94611611366272
198,0.946848303079605
199,0.923357993364334
200,0.937783014774322
201,0.94960823059082
202,0.943265521526337
203,0.949708390235901
204,0.951642161607742
205,0.950396764278412
206,0.949101305007935
207,0.950737869739532
208,0.936528164148331
209,0.951413702964783
210,0.922497344017029
211,0.951445043087006
212,0.942548710107803
213,0.943409299850464
214,0.946138060092926
215,0.947658801078796
216,0.950816071033478
217,0.950909954309463
218,0.947762018442154
219,0.947755712270737
220,0.945268130302429
221,0.951404368877411
222,0.952806252241135
223,0.951532679796219
224,0.945812463760376
225,0.950290340185165
226,0.949182641506195
227,0.949952417612076
228,0.950575125217438
229,0.924822622537613
230,0.95189563035965
231,0.947414588928223
232,0.951266711950302
233,0.951967614889145
234,0.953494638204575
235,0.950981891155243
236,0.947248816490173
237,0.952458876371384
238,0.953701144456863
239,0.937770879268646
240,0.953112858533859
241,0.945737516880035
242,0.951376181840897
243,0.951701641082764
244,0.949880492687225
245,0.948406678438187
246,0.952815628051758
247,0.954683691263199
248,0.951864337921143
249,0.952668571472168
250,0.951879948377609
