"epoch","validation_acc"
1,0.284189461171627
2,0.317232909798622
3,0.401987871527672
4,0.418238297104836
5,0.503788742423058
6,0.526142477989197
7,0.559993416070938
8,0.556154438853264
9,0.597248515486717
10,0.610324260592461
11,0.631421929597855
12,0.639300221204758
13,0.647516316175461
14,0.662307953834534
15,0.695580118894577
16,0.706511080265045
17,0.70869973897934
18,0.721330893039703
19,0.715973335504532
20,0.69176524579525
21,0.743555927276611
22,0.737049341201782
23,0.741505140066147
24,0.71499682366848
25,0.755294954776764
26,0.781023812294006
27,0.783033978939056
28,0.783798068761826
29,0.768871700763702
30,0.738273924589157
31,0.787796568870544
32,0.760364371538162
33,0.807914382219315
34,0.802460020780563
35,0.815423065423965
36,0.805988430976868
37,0.819484013319016
38,0.789423790574074
39,0.814752805233002
40,0.832099455595017
41,0.775074630975723
42,0.82207036614418
43,0.816346716880798
44,0.825004464387894
45,0.82925021648407
46,0.83563180565834
47,0.778944891691208
48,0.827027148008347
49,0.84449297785759
50,0.858771044015884
51,0.8614013671875
52,0.84660028219223
53,0.857534193992615
54,0.830744063854218
55,0.787136363983154
56,0.793711683154106
57,0.818156859278679
58,0.839483147859573
59,0.842279273271561
60,0.857215082645416
61,0.842273169755936
62,0.823698928952217
63,0.872075527906418
64,0.859832698106766
65,0.878147000074387
66,0.880003726482391
67,0.88001936674118
68,0.876108187437058
69,0.888655030727386
70,0.893029379844666
71,0.889954614639282
72,0.869332456588745
73,0.871251964569092
74,0.894269412755966
75,0.894087713956833
76,0.893887257575989
77,0.891510629653931
78,0.887693864107132
79,0.891924059391022
80,0.894839286804199
81,0.899523442983627
82,0.899282485246658
83,0.892872822284698
84,0.903428000211716
85,0.903293478488922
86,0.900187247991562
87,0.912602418661118
88,0.894845229387283
89,0.836458760499954
90,0.907050758600235
91,0.905403715372086
92,0.884171444177628
93,0.913989418745041
94,0.910695481300354
95,0.907385677099228
96,0.892909604310989
97,0.914405816793442
98,0.900722736120224
99,0.917890852689743
100,0.921347743272781
101,0.921313285827637
102,0.913907951116562
103,0.927710354328156
104,0.919835466146469
105,0.914609384536743
106,0.921710926294327
107,0.916594678163528
108,0.923348701000214
109,0.914330923557282
110,0.934088611602783
111,0.91259291768074
112,0.910968083143234
113,0.912401711940765
114,0.920452320575714
115,0.914365339279175
116,0.924494707584381
117,0.928646528720856
118,0.922891396284103
119,0.924911093711853
120,0.920204782485962
121,0.924742078781128
122,0.887762743234634
123,0.932122147083282
124,0.930976158380508
125,0.907091623544693
126,0.927503621578217
127,0.938394010066986
128,0.934113478660583
129,0.913040935993195
130,0.934166884422302
131,0.931799668073654
132,0.927312517166138
133,0.93058797121048
134,0.931918734312058
135,0.932137870788574
136,0.919760453701019
137,0.932162988185883
138,0.939132976531982
139,0.920430094003677
140,0.85490245372057
141,0.887758213281632
142,0.883534663915634
143,0.88339991569519
144,0.91839125752449
145,0.914778202772141
146,0.899660664796829
147,0.930891221761703
148,0.91674125790596
149,0.915273231267929
150,0.854807177186012
151,0.838690907508135
152,0.850414247065783
153,0.849377781897783
154,0.851328659802675
155,0.85397445037961
156,0.854534865170717
157,0.809657631069422
158,0.842269612103701
159,0.802704442292452
160,0.846700359135866
161,0.837438625842333
162,0.851920253783464
163,0.844731164723635
164,0.860477859526873
165,0.862156278640032
166,0.862597704678774
167,0.865484745055437
168,0.861564464122057
169,0.849237067252398
170,0.861439252644777
171,0.865669465810061
172,0.86923278644681
173,0.858881003409624
174,0.860622043162584
175,0.868359214812517
176,0.868515778332949
177,0.861699128895998
178,0.858755708485842
179,0.860972578078508
180,0.858981359750032
181,0.840360087901354
182,0.863396323472261
183,0.860668844729662
184,0.862049884349108
185,0.854413033276796
186,0.862328607589006
187,0.865271795541048
188,0.872348333150148
189,0.869013679772615
190,0.858536649495363
191,0.872733510285616
192,0.868346679955721
193,0.863746995478868
194,0.859563542157412
195,0.861805594712496
196,0.869962394982576
197,0.867717326432466
198,0.865297026187182
199,0.866070354729891
200,0.865841764956713
201,0.871812964230776
202,0.871192974597216
203,0.868208909779787
204,0.850132483989
205,0.854140538722277
206,0.870059449225664
207,0.873037166148424
208,0.871916259080172
209,0.872742892056704
210,0.855339849740267
211,0.870908022671938
212,0.874061096459627
213,0.870992565900087
214,0.822744388133287
215,0.873791862279177
216,0.874596566706896
217,0.863953710347414
218,0.873009026795626
219,0.869664914160967
220,0.865835434943438
221,0.869483274966478
222,0.872088462859392
223,0.87197577431798
224,0.857349736243486
225,0.854616541415453
226,0.874624747782946
227,0.873209471255541
228,0.871340156346559
229,0.870388282090426
230,0.873428649455309
231,0.85692427828908
232,0.874452520161867
233,0.840926367789507
234,0.870325679332018
235,0.869101274758577
236,0.87583342269063
237,0.874239564687014
238,0.871775395423174
239,0.874681121855974
240,0.873838842660189
241,0.871014518290758
242,0.873986024409533
243,0.867686099559069
244,0.863715798407793
245,0.866107971221209
