"epoch","validation_acc"
1,0.323084530234337
2,0.486262944340706
3,0.503385916352272
4,0.573366180062294
5,0.616641962528229
6,0.598608238995075
7,0.706523644924164
8,0.660399729013443
9,0.6748620480299
10,0.712710040807724
11,0.63192133307457
12,0.722669416666031
13,0.699911153316498
14,0.745768827199936
15,0.748957759141922
16,0.777636390924454
17,0.797083806991577
18,0.800632637739181
19,0.81561171412468
20,0.818199318647385
21,0.820452731847763
22,0.818634682893753
23,0.842265886068344
24,0.838172918558121
25,0.818487864732742
26,0.8483049929142
27,0.788726016879082
28,0.828357082605362
29,0.795517206192017
30,0.862073463201523
31,0.861588311195373
32,0.867555683851242
33,0.87106973528862
34,0.865387165546417
35,0.882885360717773
36,0.879937750101089
37,0.884027457237244
38,0.891427981853485
39,0.885726630687714
40,0.890389055013657
41,0.878291875123978
42,0.870369040966034
43,0.8752286195755
44,0.860024297237396
45,0.873995792865753
46,0.892858022451401
47,0.89436628818512
48,0.902342516183853
49,0.895946478843689
50,0.854960036277771
51,0.906601232290268
52,0.906160056591034
53,0.903321945667267
54,0.908303451538086
55,0.892792201042175
56,0.907846784591675
57,0.902611404657364
58,0.880269944667816
59,0.90549048781395
60,0.811536939442158
61,0.901288044452667
62,0.909192264080048
63,0.911626702547073
64,0.903240370750427
65,0.905793863534927
66,0.91085364818573
67,0.916723990440369
68,0.906986147165298
69,0.921790128946304
70,0.918407475948334
71,0.909836554527283
72,0.896299749612808
73,0.91398920416832
74,0.927988910675049
75,0.915487945079803
76,0.923404693603516
77,0.914808678627014
78,0.930085462331772
79,0.905906754732132
80,0.879423707723618
81,0.929622334241867
82,0.926270991563797
83,0.930439049005508
84,0.932820349931717
85,0.930126172304153
86,0.930342048406601
87,0.929353260993958
88,0.933884298801422
89,0.930013418197632
90,0.921333056688309
91,0.933699613809586
92,0.934729129076004
93,0.931800180673599
94,0.926324206590653
95,0.93282653093338
96,0.92846776843071
97,0.925332415103912
98,0.937576657533646
99,0.915243995189667
100,0.932279080152512
101,0.927109485864639
102,0.93841524720192
103,0.936697351932526
104,0.922390842437744
105,0.900376689434051
106,0.93026682138443
107,0.933568072319031
108,0.930385863780975
109,0.916154044866562
110,0.929096519947052
111,0.932025539875031
112,0.940668219327927
113,0.92531333565712
114,0.92211879491806
115,0.934150129556656
116,0.937185502052307
117,0.94024264216423
118,0.939560437202454
119,0.942170250415802
120,0.933108335733414
121,0.941804099082947
122,0.940255230665207
123,0.940464866161346
124,0.937079173326492
125,0.940051776170731
126,0.940840315818787
127,0.938690602779388
128,0.939729464054108
129,0.932344806194305
130,0.935192269086838
131,0.943055814504623
132,0.939695131778717
133,0.940993642807007
134,0.942552006244659
135,0.936928939819336
136,0.942736625671387
137,0.936515748500824
138,0.944113427400589
139,0.931499975919724
140,0.940946620702743
141,0.945781248807907
142,0.920613819360733
143,0.942767971754074
144,0.939657425880432
145,0.932889330387116
146,0.932357341051102
147,0.94177588224411
148,0.946269416809082
149,0.945246171951294
150,0.944870752096176
151,0.92408332824707
152,0.941582018136978
153,0.941635173559189
154,0.93620930314064
155,0.946648025512695
156,0.945674848556519
