"epoch","validation_mae"
289,0.198797779064626
290,0.117212024517357
291,0.27114312669728
292,0.283268589212094
293,0.299610231537372
294,0.0456271410221234
295,0.44403759293491
296,0.286004752386361
297,0.109761477436405
298,0.364965282264166
299,0.453022683260497
300,0.205675666383468
301,0.113309624476824
302,0.186892016197089
303,0.190848066576291
304,0.209523609583266
305,0.363711075135507
306,0.376703962404281
307,0.362283557816409
308,0.183693324460182
309,0.274653235718142
310,0.281052537902724
311,0.281697112531401
312,0.195766259590164
313,0.197356051043607
314,0.369920441741124
315,0.0232204384054057
316,0.0237551805214025
317,0.364669475937262
318,0.201366572116967
319,0.106080935848877
320,0.28738986493554
321,0.280771263083443
322,0.10966886500828
323,0.100295602891129
324,0.186522427492309
325,0.275577620393597
326,0.182325237256009
327,0.275152006465942
328,0.289368046540767
329,0.209260815707967
330,0.465130666829646
331,0.123146144778002
332,0.200942813046277
333,0.360309333202895
334,0.203161366621498
335,0.304176697228104
336,0.123257414763793
337,0.348622609861195
338,0.270678441459313
339,0.289852686715312
340,0.291957328980789
341,0.27591039914405
342,0.264485087140929
343,0.293439304828644
344,0.21014823182486
345,0.133627612283453
346,0.19990752999438
347,0.373805361671839
348,0.190645164903253
349,0.2086337290355
350,0.545626137324143
351,0.18750219050562
352,0.116657389746979
353,0.197411664156243
354,0.288277272868436
355,0.368164047668688
356,0.123793554794975
357,0.0279532909742557
358,0.103367202880327
359,0.273599353688769
360,0.101257109211292
361,0.0388781236484647
362,0.0142538192798384
363,0.112682536407374
364,0.273285141738597
365,0.269643130432814
366,0.283508764381986
367,0.383622329588979
368,0.109373213257641
369,0.353783176792786
370,0.218597105634399
371,0.0566078329226002
372,0.186023174715228
373,0.19103343085153
374,0.367535390239209
375,0.361969897069503
376,0.353355462150648
377,0.361027794098482
378,0.0232574786699843
379,0.117156225210056
380,0.524496004544199
381,0.187687133520376
382,0.108263947465457
383,0.0261785604874603
384,0.0274355533183552
385,0.113939210958779
386,0.193011128308717
387,0.114179555512965
388,0.199924524175003
389,0.202808608836494
390,0.379385684547015
391,0.210706818546169
392,0.362081200256944
393,0.187264410220087
394,0.196154039551038
395,0.2065076158382
396,0.273192794632632
397,0.282991188904271
398,0.274265057453886
399,0.297781448240858
400,0.193048425088637
401,0.184063397662248
402,0.188444667379372
403,0.305527768982574
404,0.110503457149025
405,0.275207932642661
406,0.131372113502584
407,0.198723830806557
408,0.0599184516002424
409,0.116305637196638
410,0.0994082143064588
411,0.109575109300204
412,0.122869234485552
413,0.218656531989109
414,0.295639341883361
415,0.105952836666256
416,0.204564939881675
417,0.29159053042531
418,0.281234943773597
419,0.187298910610843
420,0.0241079373168759
421,0.382492024311796
422,0.194638362398837
423,0.113235675089527
424,0.0163430737215094
425,0.370070842118002
426,0.362805177038535
427,0.28770811513532
428,0.190552747470792
429,0.294419152056798
430,0.126141559612006
431,0.125124762242194
432,0.205378399346955
433,0.26383798958268
434,0.284488616231829
435,0.277537315711379
436,0.269125331752002
437,0.127452722657472
438,0.030763026047498
439,0.443522499944083
440,0.447605722909793
441,0.0851542501710355
442,0.0572179271606728
443,0.29345383271575
444,0.196838543529157
445,0.353706750285346
446,0.172895502322353
447,0.36798173408024
448,0.0333701066672802
449,0.109853743459098
450,0.282476094993763
451,0.365315539762378
452,0.212737904360984
453,0.382324233814143
454,0.273990235303063
455,0.115176886855625
456,0.192826738103759
457,0.131949195358902
458,0.112127734371461
459,0.452174740179908
460,0.0696416671853513
461,0.19458298078971
462,0.187541725649498
463,0.0291735684382729
464,0.130024003796279
465,0.361067328299396
466,0.256867980258539
467,0.30105227548629
468,0.0171380483079702
469,0.194932845467702
470,0.201407504919916
471,0.10870750551112
472,0.272952285734937
473,0.369604686449748
474,0.371328006498516
475,0.214864054659847
476,0.279885317001026
477,0.284672167245299
478,0.294859899766743
479,0.117285975103732
480,0.194139365549199
481,0.0215195691911504
482,0.205286965705454
483,0.351342799200211
484,0.0928447432699613
485,0.189686297648586
486,0.280624683341011
487,0.354094821959734
488,0.368829208146781
489,0.45770256575197
490,0.28936804481782
491,0.204176698438823
492,0.204975630622357
493,0.194435145542957
494,0.227730035595596
495,0.204048605030403
496,0.109149893419817
497,0.0137178226956166
498,0.287705646210816
499,0.209039979893714
500,0.203122901346069
501,0.285652020620182
502,0.200594043906312
503,0.187169411918148
504,0.217085081175901
505,0.27568863829365
506,0.192068717861548
507,0.187985428969841
508,0.198261953971814
509,0.118822924501728
510,0.201164600311313
511,0.210223671083804
512,0.376079349394422
513,0.192826250614598
514,0.218560135457665
515,0.119929541833699
516,0.368088699679356
517,0.183915494137909
518,0.535110590653494
519,0.193104055244476
520,0.121462704101577
521,0.359495874401182
522,0.187761110917199
523,0.305859078629874
524,0.124956878554076
525,0.374711255170405
526,0.302846588776447
527,0.0413369885180146
528,0.282584459485952
529,0.352119281003252
530,0.278850033867639
531,0.0325567945605144
532,0.00833743927069008
533,0.275910314708017
534,0.29055522242561
535,0.362542384583503
536,0.189166148938239
537,0.118061969801784
538,0.457570198224857
539,0.289331074338406
540,0.29929594360292
541,0.245960232708603
542,0.187021512712818
543,0.104196194466203
544,0.292882112809457
545,0.449158610217273
546,0.0980582737713121
547,0.269125478761271
548,0.100979726668447
549,0.141096646850929
550,0.286632869811729
551,0.195599898102228
552,0.124477198161185
553,0.273819882643875
554,0.447109114646446
555,0.0986872548121028
556,0.12096454090206
557,0.281918991927523
558,0.195691848383285
559,0.202239449566696
560,0.19558132145321
561,0.0402647013776004
562,0.203847881685942
563,0.368314514821395
564,0.0997780292644165
565,0.292991640791297
566,0.130595633317716
567,0.369290395919234
568,0.201164694491308
569,0.0266961268847808
570,0.126011684234254
571,0.281976926000789
572,0.427292849496007
573,0.358605838171206
574,0.12375517860055
575,0.292660178220831
576,0.371306880610064
577,0.127675972273573
578,0.146792326366995
579,0.187205994257238
580,0.300312764523551
581,0.359031041967683
582,0.210593399312347
583,0.452100793935824
584,0.191846402420197
585,0.205659674690105
586,0.111092419200577
587,0.0954704587580636
588,0.119171551126055
589,0.296804067143239
590,0.44232079712674
591,0.375654128869064
592,0.102905010199174
593,0.125751852802932
594,0.239748440100811
595,0.45400106376037
596,0.198040248360485
597,0.216748341289349
598,0.110447993769776
599,0.289774774760008
600,0.17838774920674
601,0.189554416795727
602,0.364762405620422
603,0.215011496213265
604,0.278149972646497
605,0.0197998165851459
606,0.0948414155514911
607,0.375003094482236
608,0.109501160797663
609,0.304805280920118
610,0.110353084316012
611,0.198206175467931
612,0.130114948865958
613,0.399778116156813
614,0.367390124779195
615,0.0224440195364878
616,0.280569301045034
617,0.195969475992024
618,0.189445959497243
619,0.124531665211543
620,0.109649061388336
621,0.198763765988406
622,0.298667356744409
623,0.212737825931981
624,0.106507158000022
625,0.19754061398562
626,0.211868588731159
627,0.18975729777012
628,0.12434678839054
629,0.125012343283743
630,0.118763501942158
631,0.0217783155152574
632,0.197004867671058
633,0.115326274489053
634,0.0277500148513354
635,0.189665340911597
636,0.18454671993386
637,0.208722858293913
638,0.369032895285636
639,0.115751323150471
640,0.36306400266476
641,0.450655795168132
642,0.188777842198033
643,0.279423128406052
644,0.133757030637935
645,0.28469166061841
646,0.273044727626257
647,0.0378997651394457
648,0.363156439410523
649,0.372895503486507
650,0.0249027171172202
651,0.362821020348929
652,0.365093684010208
653,0.181826070696116
654,0.040672435821034
655,0.282180287281517
656,0.211405391944572
657,0.275522156781517
658,0.357388277351856
659,0.28046093378216
660,0.276541541388724
661,0.308337435498834
662,0.19868585318327
663,0.0329635482630692
664,0.128341133636422
665,0.292829210637137
666,0.209317771776114
667,0.454393267631531
668,0.351266281213611
669,0.23983948440291
670,0.126215051277541
671,0.302661714330316
672,0.368311556975823
673,0.225400580791757
674,0.190255453903228
675,0.2201500791125
676,0.0927737475256436
677,0.112238807673566
678,0.298057267791592
679,0.365002566576004
680,0.272878502856474
681,0.110850763821509
682,0.197062894282863
683,0.106174375396222
684,0.0948414158890955
685,0.21911900578998
686,0.0224624425405636
687,0.374193601240404
688,0.284303814393934
689,0.119725867139641
690,0.355983211286366
691,0.122243150149006
692,0.295082211261615
693,0.189813242445234
694,0.365021140268072
695,0.107508449209854
696,0.199536495679058
697,0.189793265541084
698,0.119225693901535
699,0.0493251669337042
700,0.1088735840749
701,0.460494209127501
702,0.292160697001964
703,0.363209264911711
704,0.103919273812789
705,0.0972267245640978
706,0.196930839994457
707,0.0191162567934953
708,0.198483491153456
709,0.197891884762794
710,0.0478631485253572
711,0.189131667511538
712,0.119375085656065
713,0.291313216090202
714,0.278756102686748
715,0.266983397305012
716,0.4103146211477
717,0.117339945794083
718,0.124069469945971
719,0.185061733890325
720,0.376261268462986
721,0.369183432578575
722,0.185209630837198
723,0.447198983002454
724,0.125566977029666
725,0.020131590240635
726,0.198151197854895
727,0.184063542506192
728,0.116415561339818
729,0.116419523023069
730,0.198317416454665
731,0.280735750182066
732,0.117302972590551
733,0.371993566863239
734,0.196819596516434
735,0.102994805888738
736,0.19609757020371
737,0.203124390041921
738,0.270015385188162
739,0.116456498415209
740,0.21068569002673
741,0.100073750922456
742,0.0307250454789028
743,0.199943012348376
744,0.366648145194631
745,0.272360361367464
746,0.120778658997733
747,0.0479381038807333
748,0.205951519822702
749,0.130855462234467
750,0.194120855117217
751,0.280978587025311
752,0.291625011060387
753,0.451118472788949
754,0.107191200065427
755,0.270955613965634
756,0.36054720088141
757,0.0393416360486299
758,0.204048709152266
759,0.276837347820401
760,0.283822739892639
761,0.360824497765861
762,0.20099681164138
763,0.11754471079912
764,0.439748360961676
765,0.207231130753644
766,0.185875272541307
767,0.121259339153767
768,0.192308598686941
769,0.104437019967008
770,0.186282066232525
771,0.336457718943711
772,0.26838846525643
773,0.204954675852787
774,0.254744577058591
775,0.367242223292124
776,0.377831718884408
777,0.146477576997131
778,0.122686855262145
779,0.300183353712782
780,0.116638881736435
781,0.279478593822569
782,0.465315544232726
783,0.202549781708512
784,0.189778740773909
785,0.197318761528004
786,0.269883324415423
787,0.191735476488248
788,0.369643067056313
789,0.201294019678608
790,0.204121234221384
791,0.0967276426381432
792,0.127582137007266
793,0.196025108441245
794,0.193122452916577
795,0.099389874690678
796,0.14176220651716
797,0.0953405840089545
798,0.186041723855305
799,0.0413752841879614
800,0.20737507295562
801,0.198834757041186
802,0.369291715417057
803,0.366040522756521
804,0.120169964362867
805,0.260491260862909
806,0.122074286045972
807,0.28999663250288
808,0.291458475845866
809,0.114326450554654
810,0.366669103852473
811,0.273395986622199
812,0.20342010447057
813,0.350973046326544
814,0.106248325272463
815,0.203163839492481
816,0.281549146375619
817,0.278294914413709
818,0.193196403910406
819,0.204661343665794
820,0.132892068382353
821,0.131835770583712
822,0.292086748732254
823,0.266259731538594
824,0.37391381758498
825,0.105157869739924
826,0.21783911222592
827,0.201534446072765
828,0.166758982068859
829,0.342967864486855
830,0.378312395617831
831,0.125755813834257
832,0.367184114467818
833,0.219266628357582
834,0.0941946565755643
835,0.373414619662799
836,0.276631024386734
837,0.101606905995868
838,0.282272727484815
839,0.462930625118315
840,0.109279304160737
841,0.276504570001271
842,0.208854089211673
843,0.283821732830256
844,0.109020478394814
845,0.0308559528901242
846,0.208337924443185
847,0.119337937457021
848,0.351876297197305
849,0.297857865132391
850,0.196818590373732
851,0.19894608365139
852,0.124902906164061
853,0.284824032755569
854,0.19772549191257
855,0.1936771480483
856,0.0962284504203126
857,0.206893636740278
858,0.266909451107495
859,0.357773558283225
860,0.274320517829619
861,0.10913289374439
862,0.280035719380248
863,0.101460297661833
864,0.366720604896545
865,0.116564780334011
866,0.275448289106134
867,0.428783835843205
868,0.186377979372628
869,0.301902709249407
870,0.182732277479954
871,0.0415233315434307
872,0.0935662214411423
873,0.364614011719823
874,0.273195267748088
875,0.213791771652177
876,0.282435159175657
877,0.370270251738839
878,0.126455850200728
879,0.273562527121976
880,0.242373619426508
881,0.289739120460581
882,0.110205158567987
883,0.271084656845778
884,0.225123269367032
885,0.284953445522115
886,0.163394139893353
887,0.127398748591077
888,0.20624832843896
889,0.151802351360675
890,0.204565949598327
891,0.0917728500557132
892,0.188630028872285
893,0.200687296804972
894,0.112754992977716
895,0.169384328334127
896,0.357125487551093
897,0.106026477785781
898,0.19748414948117
899,0.157125491288025
900,0.195988046796992
901,0.265797709045
902,0.104088223725557
903,0.198169201123528
904,0.265557348611765
905,0.0228507731924765
906,0.184044592967257
907,0.440173753153067
908,0.369402326922864
909,0.19116235896945
910,0.282436157285701
911,0.188777763722464
912,0.0350340002216399
913,0.120131587912329
914,0.233276349573862
915,0.212272931379266
916,0.204250652994961
917,0.28032896167133
918,0.353558826353401
919,0.270308223622851
920,0.108004971838091
921,0.284990419726819
922,0.366077503375709
923,0.369162386190146
924,0.2830280815484
925,0.125404547108337
926,0.194674018910155
927,0.352190675761085
928,0.195710649632383
929,0.282177817774937
930,0.106637056812178
931,0.200776279030833
932,0.186651754518971
933,0.12501366159413
934,0.292178173316643
935,0.234215526469052
936,0.281641200336162
937,0.453931074636057
938,0.382085383438971
939,0.20227246946888
940,0.215102936595213
941,0.299149048840627
942,0.265889665530995
943,0.130891431460623
944,0.189665338385385
945,0.289335033344105
946,0.183914174500387
947,0.183563914091792
948,0.298667363473214
949,0.287816476309672
950,0.195284115406685
951,0.0948232386843301
952,0.282878863741644
953,0.188555907737464
954,0.367168268398382
955,0.0212976351496764
956,0.298001803923398
957,0.313468005636241
958,0.475376812042668
959,0.344428394548595
960,0.337440045841504
961,0.27925628114026
962,0.105379890406039
963,0.0476043208385818
964,0.109095437033102
965,0.460346313240007
966,0.114216989511624
967,0.191846718988381
968,0.11715506776236
969,0.0925863084150478
970,0.360693609260488
971,0.111908522818703
972,0.102347881020978
973,0.280960103776306
974,0.29916753526777
975,0.0346644168836065
976,0.284174323163461
977,0.290756090485957
978,0.129968366399407
979,0.459958067769185
980,0.218855936219916
981,0.114531133556738
982,0.20589432209963
983,0.281237420486286
984,0.261952183267567
985,0.363134994218126
986,0.196616629138589
987,0.104510882298928
988,0.205361402488779
989,0.106821842351928
990,0.206857417104766
991,0.188521575252525
992,0.291978774499148
993,0.376463627675548
994,0.110740842251107
995,0.0317433594143949
996,0.282510430191178
997,0.364025363465771
998,0.537661898229271
999,0.378094505891204
1000,0.111406859720591
1001,0.119835787056945
1002,0.0329435701714829
1003,0.137585350195877
1004,0.292844737076666
1005,0.112685006333049
1006,0.0981507115880959
1007,0.35810533547774
1008,0.11471469278913
1009,0.283951148623601
1010,0.234163757227361
1011,0.161804199777544
1012,0.274970087327529
1013,0.280220592417754
1014,0.0353667787276208
1015,0.28656187846791
1016,0.460549676185474
1017,0.207212643511593
1018,0.204214994655922
1019,0.122758309310302
1020,0.438271994912066
1021,0.202181028109044
1022,0.188425177987665
1023,0.181715454766527
1024,0.28955688891001
1025,0.205010116333142
1026,0.376134807406925
1027,0.206489128409885
1028,0.280738245579414
1029,0.360068991058506
1030,0.281255907169543
1031,0.461233720718883
1032,0.275669662898872
1033,0.0986318566603586
1034,0.042632528510876
1035,0.197966151335277
1036,0.210924713639542
1037,0.025328102032654
1038,0.274634351115674
1039,0.290236972412094
1040,0.207931166363414
1041,0.361618000443559
1042,0.12723087099148
1043,0.190367846935987
1044,0.106248329742812
1045,0.178239935019519
1046,0.189628364145756
1047,0.185339048318565
1048,0.204344407794997
1049,0.269624645845033
1050,0.523574264906347
1051,0.282288576755673
1052,0.193250465323217
1053,0.117859005136415
1054,0.193529271672014
1055,0.102347906457726
1056,0.186928986222483
1057,0.324993853992783
1058,0.356516791705508
1059,0.275152355316095
1060,0.192012794222683
1061,0.111591672850773
1062,0.366632129054051
1063,0.229453355469741
1064,0.225457370385993
1065,0.371619843575172
1066,0.109502559830435
1067,0.109835428278893
1068,0.228987197100651
1069,0.108744237420615
1070,0.274227623897605
1071,0.283453452726826
1072,0.279588087950833
1073,0.285319237736985
1074,0.103290608059615
1075,0.107820243597962
1076,0.186077234440018
1077,0.451804986875504
1078,0.0902568608871661
1079,0.18496929211542
1080,0.130929731042124
1081,0.194788904348388
1082,0.192086618940812
1083,0.105213018250652
1084,0.4545752071077
1085,0.375576220126823
1086,0.291791423258837
1087,0.213384978147224
1088,0.205396887846291
1089,0.0227766513475217
1090,0.438475349952932
1091,0.281122533697635
1092,0.288592880836222
1093,0.446588960103691
1094,0.353873114893213
1095,0.211682704742998
1096,0.106103383353911
1097,0.281473793601617
1098,0.224181796726771
1099,0.0246070815832354
1100,0.211905596405268
1101,0.125087301456369
1102,0.283120665652677
1103,0.279920826666057
1104,0.283139089588076
1105,0.19770996349398
1106,0.103937848540954
1107,0.381792050867807
1108,0.283359542815015
1109,0.112016976682935
1110,0.357903436478227
1111,0.201460013259202
1112,0.311076575354673
1113,0.192585909820627
1114,0.120835129683837
1115,0.217785131419078
1116,0.363785025826655
1117,0.377022221451625
1118,0.373583506746218
1119,0.104455483634956
1120,0.209763945359737
1121,0.1105364699848
1122,0.352782364259474
1123,0.21983727569459
1124,0.375540562160313
1125,0.0336104469955899
1126,0.0968410429544747
1127,0.130781973619014
1128,0.203122899692971
1129,0.282380700530484
1130,0.120890592271462
1131,0.188130376068875
1132,0.108632239163853
1133,0.277278554090299
1134,0.102458346192725
1135,0.104288718500175
1136,0.30090437438339
1137,0.214016122254543
1138,0.202606709301472
1139,0.271790202357806
1140,0.300908615114167
1141,0.359680755902082
1142,0.279148309351876
1143,0.10578652988188
1144,0.101978066097945
1145,0.270732434443198
1146,0.208946530963294
1147,0.350212485634256
1148,0.34056839676341
1149,0.147918611112982
1150,0.188281236682087
1151,0.204199147899635
1152,0.10593449883163
1153,0.368977572955191
1154,0.445112446928397
1155,0.265095008618664
1156,0.191347720008343
1157,0.193917424511164
1158,0.298348927532788
1159,0.189057717216201
1160,0.367722903680988
1161,0.350563842861447
1162,0.362250544503331
1163,0.126141560764518
1164,0.448551154322922
1165,0.10068384448532
1166,0.288500590610784
1167,0.202070562413428
1168,0.275520755362231
1169,0.282660971069708
1170,0.180680142075289
1171,0.11081478970591
1172,0.279404203686863
1173,0.234220688673668
1174,0.20412233597599
1175,0.366685035149567
1176,0.197855224530213
1177,0.291368681751192
1178,0.297058928315528
1179,0.106561613106169
1180,0.204250648780726
1181,0.263708596862853
1182,0.205711178202182
1183,0.0284339713864028
1184,0.20108925269451
1185,0.205268474319018
1186,0.201294081297237
1187,0.359899865789339
1188,0.132408430124633
1189,0.206174839427695
1190,0.437624921824317
1191,0.116581948299427
1192,0.197078422503546
1193,0.180865168431774
1194,0.286670162342489
1195,0.184322372358292
1196,0.190109021158423
1197,0.186577411741018
1198,0.35966226530727
1199,0.272696101933252
1200,0.366262381989509
1201,0.282732360181399
1202,0.100609577493742
1203,0.454670599615201
1204,0.273601992276963
1205,0.272323838900775
1206,0.302220964245498
1207,0.184544250264298
1208,0.105286966916174
1209,0.268180903722532
1210,0.211649695585947
1211,0.114790134818759
1212,0.113421557308175
1213,0.120207002526149
1214,0.189831245143432
1215,0.213218502374366
1216,0.188999694306403
1217,0.263449775637127
1218,0.179737352766097
1219,0.173007896868512
1220,0.131521508155856
1221,0.215954858134501
1222,0.279610500088893
1223,0.134793832420837
1224,0.2119454990956
1225,0.188722297362983
1226,0.100868722365703
1227,0.363652747671586
1228,0.20076043815352
1229,0.366518242680468
1230,0.362451415974647
1231,0.367295044660568
1232,0.125975196214858
1233,0.119781327666715
1234,0.289941165898927
1235,0.378552743245382
1236,0.287486262002494
1237,0.187391355226282
1238,0.282750915689394
1239,0.358716919075232
1240,0.197374228993431
1241,0.363748052460141
1242,0.107837267685682
1243,0.449713405163493
1244,0.195195634767879
1245,0.114790041861124
1246,0.208781141974032
1247,0.205398206762038
1248,0.290682074101642
1249,0.032057165238075
1250,0.266019397438504
1251,0.0874093574937433
1252,0.194049398147035
1253,0.219447542494163
1254,0.116380052163731
1255,0.203940323286224
1256,0.0400811434490606
1257,0.272508660366293
1258,0.111776549916249
1259,0.316324441414326
1260,0.203068834496662
1261,0.176797726633959
1262,0.436272356566042
1263,0.218173354899045
1264,0.19378807246685
1265,0.201127627771348
1266,0.188093882531393
1267,0.359732255991548
1268,0.357184912695084
1269,0.289996626263019
1270,0.285286226030439
1271,0.101589889265597
1272,0.0223330284235999
1273,0.197040443611331
1274,0.10839189873077
1275,0.140191756142303
1276,0.108966022904497
1277,0.273675943433773
1278,0.115326108341105
1279,0.015289277897682
1280,0.358420944109093
1281,0.0888401105301455
1282,0.373065851209685
1283,0.271790200320538
1284,0.349882270686794
1285,0.0943611283088103
1286,0.0198372535640374
1287,0.124403653049376
1288,0.291183799691498
1289,0.276261268404778
1290,0.0261228066636249
1291,0.281714134453796
1292,0.101682262937538
1293,0.368943099165335
1294,0.309262217720971
1295,0.28371477057226
1296,0.351897428976372
1297,0.348736029665451
1298,0.435496272624005
1299,0.206600055238232
1300,0.0226288973470218
1301,0.200146381079685
1302,0.296582218166441
1303,0.195082237024326
1304,0.121223368961364
1305,0.272807024628855
1306,0.2753028688021
1307,0.360971937340219
1308,0.127785498904996
1309,0.228249155555386
1310,0.187612721160986
1311,0.185526568198111
1312,0.0222405898501165
1313,0.095654120168183
1314,0.284380324196536
1315,0.100240310782101
1316,0.197004935075529
1317,0.21626589614898
1318,0.448643596353941
1319,0.203732994466554
1320,0.187153486325406
1321,0.188500462006778
1322,0.131316652952228
1323,0.29081155564636
1324,0.215827914024703
1325,0.292364374815952
1326,0.110022776783444
1327,0.263800869509578
1328,0.276190272683743
1329,0.54063841868192
1330,0.211390865896828
1331,0.462453906901646
1332,0.277983582450543
1333,0.207893729535863
1334,0.182177334139124
1335,0.182528914848808
1336,0.284509742073715
1337,0.374175113532692
1338,0.203900705685373
1339,0.20441703973338
1340,0.278923499397933
1341,0.206359735585283
1342,0.253336927108467
1343,0.195505961996969
1344,0.0954518242971972
1345,0.355906613310799
1346,0.358959731180221
1347,0.354152930504642
1348,0.190940507210325
1349,0.196467323286925
1350,0.206692497106269
1351,0.362398446304724
